,deal_id,deal_date,deal_year,firm_name,firm_id,round_total_raw,round_total,num_investors,avg_invest_per_investor,investor_name,deal_type,country,city,year_founded,codex_category,market,problem_1,problem_2,problem_3,analytics,ai,point_integrated,firm_age
660,DEAL0420,2016-09-08,2016,Headnote,FIRM0674,370000,370000.0,1,370000.0,NFX Guild,Seed Fund,USA,California,2015,Legal Practice Management,Corporate,Legal Ops,NONE,NONE,1.0,0.0,Point Solution,1
661,DEAL0421,2016-09-15,2016,Luminance,FIRM0630,3000000,3000000.0,1,3000000.0,Invoke Capital Partners,Venture Capital,UK,London,2016,Legal Research,Corporate,Legal Research,Workflow & PM,NONE,1.0,1.0,Point Solution,0
662,DEAL0422,2016-09-15,2016,Ravel Law,FIRM0263,6000000,6000000.0,4,1500000.0,New Enterprise Associates,Series A,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
663,DEAL0422,2016-09-15,2016,Ravel Law,FIRM0263,above,6000000.0,4,1500000.0,North Bridge Venture Partners & Growth Equity,Series A,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
664,DEAL0422,2016-09-15,2016,Ravel Law,FIRM0263,above,6000000.0,4,1500000.0,Ulu Ventures,Series A,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
665,DEAL0422,2016-09-15,2016,Ravel Law,FIRM0263,above,6000000.0,4,1500000.0,Work-Bench,Series A,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
666,DEAL0423,2016-09-21,2016,Doxly,FIRM0647,Above,6000000.0,3,2000000.0,High Alpha,Venture Capital,USA,Indianapolis,2016,Legal Practice Management,Corporate,DealTech,Workflow & PM,NONE,1.0,0.0,Integrated Solution,0
667,DEAL0423,2016-09-21,2016,Doxly,FIRM0647,2300000,2300000.0,3,766666.6666666666,Hyde Park Venture Partners,Venture Capital,USA,Indianapolis,2016,Legal Practice Management,Corporate,DealTech,Workflow & PM,NONE,1.0,0.0,Integrated Solution,0
668,DEAL0423,2016-09-21,2016,Doxly,FIRM0647,Above,2300000.0,3,766666.6666666666,Nextlaw Labs,Venture Capital,USA,Indianapolis,2015,Legal Practice Management,Corporate,DealTech,Workflow & PM,NONE,1.0,0.0,Integrated Solution,1
669,DEAL0424,2016-09-26,2016,MyDocSafe,FIRM0368,21000,21000.0,1,21000.0,CyLon,Angel,UK,Bedford,2013,Legal Document Automation,Corporate,Contracts,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,3
670,DEAL0425,2016-09-27,2016,LegalSifter,FIRM0354,2800000,2800000.0,1,2800000.0,undisclosed,Seed Fund,USA,Pittsburgh,2013,Legal Analytics,Corporate,Legal Research,KM,NONE,1.0,1.0,Integrated Solution,3
671,DEAL0426,2016-10-02,2016,LegalClick,FIRM0586,370000,370000.0,1,370000.0,undisclosed,Seed Fund,USA,Florida,2015,Legal Marketplace,Consumer,Peak Load / Staffing,Contracts,NONE,0.0,0.0,Integrated Solution,1
672,DEAL0427,2016-10-10,2016,eBrevia,FIRM0220,1800000,1800000.0,1,1800000.0,undisclosed,Seed Fund,USA,Stamford,2012,Legal Analytics,Corporate,Contracts,DealTech,Workflow & PM,1.0,1.0,Integrated Solution,4
673,DEAL0428,2016-10-13,2016,Doctrine,FIRM0644,2500000,2500000.0,3,833333.3333333334,Kima Ventures,Seed Fund,France,Paris,2016,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,0
674,DEAL0428,2016-10-13,2016,Doctrine,FIRM0644,Above,2500000.0,3,833333.3333333334,Otium Capital,Seed Fund,France,Paris,2016,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,0
675,DEAL0428,2016-10-13,2016,Doctrine,FIRM0644,Above,2500000.0,3,833333.3333333334,The Family,Seed Fund,France,Paris,2016,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,0
676,DEAL0431,2016-11-01,2016,Upsolve,FIRM0667,above,2500000.0,2,1250000.0,Business Today,Grant,USA,New York,2016,Legal Document Automation,Corporate,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Integrated Solution,0
677,DEAL0431,2016-11-01,2016,Upsolve,FIRM0667,65000,65000.0,2,32500.0,Robin Hood Foundation,Grant,USA,New York,2016,Legal Document Automation,Corporate,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Integrated Solution,0
678,DEAL0433,2016-11-07,2016,Юрбюро,FIRM0633,228000,228000.0,1,228000.0,Internet Initiatives Development Fund,Seed Fund,Russia,Moscow,2016,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,0
679,DEAL0434,2016-11-21,2016,BurgieLaw,FIRM0637,200000,200000.0,1,200000.0,TinkBig Venture,Seed Fund,Malaysia,Kuala Lumpur,2016,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,0
680,DEAL0436,2016-11-30,2016,LawGeex,FIRM0458,above,200000.0,3,66666.66666666667,EverythingMe,Seed Fund,Israel,Tel Aviv,2014,Legal Document Automation,Corporate,Legal Research,Workflow & PM,NONE,1.0,1.0,Integrated Solution,2
681,DEAL0436,2016-11-30,2016,LawGeex,FIRM0458,above,200000.0,3,66666.66666666667,LionBird,Seed Fund,Israel,Tel Aviv,2014,Legal Document Automation,Corporate,Legal Research,Workflow & PM,NONE,1.0,1.0,Integrated Solution,2
682,DEAL0436,2016-11-30,2016,LawGeex,FIRM0458,2500000,2500000.0,3,833333.3333333334,lool ventures,Seed Fund,Israel,Tel Aviv,2014,Legal Document Automation,Corporate,Legal Research,Workflow & PM,NONE,1.0,1.0,Integrated Solution,2
683,DEAL0439,2016-12-13,2016,SupportPay,FIRM0191,above,2500000.0,3,833333.3333333334,Continental Advisors,Series A,USA,California,2011,Legal Document Automation,Consumer,Legal Ops,Contracts,NONE,0.0,0.0,Integrated Solution,5
684,DEAL0439,2016-12-13,2016,SupportPay,FIRM0191,4100000,4100000.0,3,1366666.6666666667,Fenway Summer Ventures,Series A,USA,California,2011,Legal Document Automation,Consumer,Legal Ops,Contracts,NONE,0.0,0.0,Integrated Solution,5
685,DEAL0439,2016-12-13,2016,SupportPay,FIRM0191,above,4100000.0,3,1366666.6666666667,Moneta Ventures,Series A,USA,California,2011,Legal Document Automation,Consumer,Legal Ops,Contracts,NONE,0.0,0.0,Integrated Solution,5
686,DEAL0440,2016-12-14,2016,LawTrades,FIRM0461,2700000,2700000.0,5,540000.0,500 Startups,Seed Fund,USA,New York,2014,Legal Marketplace,Consumer,Peak Load / Staffing,Workflow & PM,NONE,0.0,0.0,Integrated Solution,2
687,DEAL0440,2016-12-14,2016,LawTrades,FIRM0461,above,2700000.0,5,540000.0,AngelList,Seed Fund,USA,New York,2014,Legal Marketplace,Consumer,Peak Load / Staffing,Workflow & PM,NONE,0.0,0.0,Integrated Solution,2
688,DEAL0440,2016-12-14,2016,LawTrades,FIRM0461,above,2700000.0,5,540000.0,Draper Associates,Seed Fund,USA,New York,2014,Legal Marketplace,Consumer,Peak Load / Staffing,Workflow & PM,NONE,0.0,0.0,Integrated Solution,2
689,DEAL0440,2016-12-14,2016,LawTrades,FIRM0461,above,2700000.0,5,540000.0,First Ascent Associates,Seed Fund,USA,New York,2014,Legal Marketplace,Consumer,Peak Load / Staffing,Workflow & PM,NONE,0.0,0.0,Integrated Solution,2
690,DEAL0440,2016-12-14,2016,LawTrades,FIRM0461,above,2700000.0,5,540000.0,Graph Ventures,Seed Fund,USA,New York,2014,Legal Marketplace,Consumer,Peak Load / Staffing,Workflow & PM,NONE,0.0,0.0,Integrated Solution,2
691,DEAL0443,2016-12-29,2016,Legal Advice Middle East,FIRM0628,25000,25000.0,1,25000.0,The Hague Institute for Innovation of Law,Grant,UAE,Dubai,2015,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,1
692,DEAL0444,2016-12-31,2016,ContractRoom,FIRM0213,450000,450000.0,1,450000.0,undisclosed,Angel,USA,California,2012,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,1.0,Integrated Solution,4
693,DEAL0445,2017-01-02,2017,Legalese,FIRM0587,above,450000.0,2,225000.0,BWB Ventures,Angel,Singapore,Singapore,2015,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Point Solution,2
694,DEAL0445,2017-01-02,2017,Legalese,FIRM0587,513000,513000.0,2,256500.0,Walden International,Angel,Singapore,Singapore,2015,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Point Solution,2
695,DEAL0446,2017-01-17,2017,Juro,FIRM0675,above,513000.0,4,128250.0,undisclosed,Seed Fund,UK,London,2016,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,1.0,Integrated Solution,1
696,DEAL0446,2017-01-17,2017,Juro,FIRM0675,above,513000.0,4,128250.0,undisclosed,Seed Fund,UK,London,2015,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,1.0,Integrated Solution,2
697,DEAL0446,2017-01-17,2017,Juro,FIRM0675,above,513000.0,4,128250.0,Point Nine Capital,Seed Fund,UK,London,2015,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,1.0,Integrated Solution,2
698,DEAL0446,2017-01-17,2017,Juro,FIRM0675,750000,750000.0,4,187500.0,Seedcamp,Seed Fund,UK,London,2015,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,1.0,Integrated Solution,2
699,DEAL0447,2017-01-19,2017,Case.one,FIRM0671,5000000,5000000.0,1,5000000.0,undisclosed,Series A,USA,California,2010,Legal Practice Management,Corporate,Workflow & PM,Contracts,Legal Ops,1.0,1.0,Integrated Solution,7
700,DEAL0448,2017-01-25,2017,Scrive,FIRM0150,1122145,1122145.0,1,1122145.0,undisclosed,Venture Capital,Sweden,Stockholm,2016,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,0.0,0.0,Point Solution,1
701,DEAL0449,2017-02-02,2017,Litify,FIRM0677,5000000,5000000.0,1,5000000.0,Fortress Investment Group,Series A,USA,New York,2016,Legal Practice Management,Corporate,Workflow & PM,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,1
702,DEAL0450,2017-02-16,2017,Immuta,FIRM0439,8000000,8000000.0,1,8000000.0,Greycroft,Seed Fund,USA,Maryland,2014,Legal Analytics,Corporate,Workflow & PM,Legal Research,NONE,1.0,1.0,Integrated Solution,3
703,DEAL0451,2017-02-28,2017,MeWe.Org (now CoInspect),FIRM0474,above,8000000.0,3,2666666.6666666665,Clocktower Technology Ventures,Seed Fund,USA,California,2014,Legal Compliance,Corporate,RegTech,Workflow & PM,NONE,1.0,0.0,Integrated Solution,3
704,DEAL0451,2017-02-28,2017,MeWe.Org (now CoInspect),FIRM0474,above,8000000.0,3,2666666.6666666665,Stage Venture Partners,Seed Fund,USA,California,2014,Legal Compliance,Corporate,RegTech,Workflow & PM,NONE,1.0,0.0,Integrated Solution,3
705,DEAL0451,2017-02-28,2017,MeWe.Org (now CoInspect),FIRM0474,2300000,2300000.0,3,766666.6666666666,The Impact Engine,Seed Fund,USA,California,2014,Legal Compliance,Corporate,RegTech,Workflow & PM,NONE,1.0,0.0,Integrated Solution,3
706,DEAL0452,2017-03-01,2017,Legal Inc,FIRM0463,2000000,2000000.0,1,2000000.0,Deep Space Ventures,Venture Capital,USA,Texas,2014,Legal Document Automation,Corporate,Contracts,RegTech,Workflow & PM,1.0,0.0,Integrated Solution,3
707,DEAL0455,2017-03-07,2017,LawGeex,FIRM0458,above,2000000.0,3,666666.6666666666,LionBird,Seed Fund,Israel,Tel Aviv,2014,Legal Document Automation,Corporate,Legal Research,Workflow & PM,NONE,1.0,1.0,Integrated Solution,3
708,DEAL0455,2017-03-07,2017,LawGeex,FIRM0458,7000000,7000000.0,3,2333333.3333333335,lool ventures,Seed Fund,Israel,Tel Aviv,2014,Legal Document Automation,Corporate,Legal Research,Workflow & PM,NONE,1.0,1.0,Integrated Solution,3
709,DEAL0455,2017-03-07,2017,LawGeex,FIRM0458,above,7000000.0,3,2333333.3333333335,"Recruit Co., Ltd.",Seed Fund,Israel,Tel Aviv,2014,Legal Document Automation,Corporate,Legal Research,Workflow & PM,NONE,1.0,1.0,Integrated Solution,3
710,DEAL0456,2017-03-10,2017,TenderScout,FIRM0386,625000,625000.0,2,312500.0,Enterprise Ireland,Seed Fund,Ireland,Dublin,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,4
711,DEAL0456,2017-03-10,2017,TenderScout,FIRM0386,above,625000.0,2,312500.0,Growing Capital,Seed Fund,Ireland,Dublin,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,4
712,DEAL0458,2017-03-22,2017,Casetext,FIRM0303,above,625000.0,3,208333.33333333334,8VC,Series B,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
713,DEAL0458,2017-03-22,2017,Casetext,FIRM0303,above,625000.0,3,208333.33333333334,Red Sea Ventures,Series B,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,5
714,DEAL0458,2017-03-22,2017,Casetext,FIRM0303,12000000,12000000.0,3,4000000.0,Union Square Ventures,Series B,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,4
715,DEAL0459,2017-04-11,2017,Lexoo,FIRM0471,above,12000000.0,2,6000000.0,500 Startups,Seed Fund,UK,London,2014,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,3
716,DEAL0459,2017-04-11,2017,Lexoo,FIRM0471,644000,644000.0,2,322000.0,Forward Partners,Seed Fund,UK,London,2014,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,3
717,DEAL0460,2017-04-14,2017,TurboPatent,FIRM0097,1500000,1500000.0,1,1500000.0,undisclosed,Convertible Note,USA,Seattle,2008,Legal Practice Management,Corporate,Other Practice Tech,Legal Research,NONE,1.0,1.0,Integrated Solution,9
718,DEAL0461,2017-05-01,2017,Advocado,FIRM0400,1250000,1250000.0,1,1250000.0,undisclosed,Seed Fund,Germany,Greifswald,2014,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,3
719,DEAL0462,2017-05-03,2017,Clause,FIRM0533,793200,793200.0,1,793200.0,undisclosed,Seed Fund,USA,New York,2015,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
720,DEAL0463,2017-05-11,2017,Court Buddy,FIRM0672,150000,150000.0,1,150000.0,500 Startups,Convertible Note,USA,San Francisco,2013,Legal Marketplace,Consumer,Peak Load / Staffing,Workflow & PM,NONE,0.0,0.0,Integrated Solution,4
721,DEAL0464,2017-05-15,2017,Upsolve,FIRM0667,75000,75000.0,1,75000.0,Harvard University,Grant,USA,New York,2016,Legal Document Automation,Corporate,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Integrated Solution,1
722,DEAL0466,2017-05-30,2017,CrowdJustice,FIRM0313,Above,75000.0,3,25000.0,Bessemerand Kindred Capital,Seed Fund,UK,London,2015,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,2
723,DEAL0466,2017-05-30,2017,CrowdJustice,FIRM0313,Above,75000.0,3,25000.0,First Round Capital,Seed Fund,UK,London,2013,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,4
724,DEAL0466,2017-05-30,2017,CrowdJustice,FIRM0313,2000000,2000000.0,3,666666.6666666666,Venrock,Seed Fund,UK,London,2013,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,4
725,DEAL0467,2017-05-31,2017,Concord,FIRM0627,3700000,3700000.0,4,925000.0,Alven Capital,Series A,USA,San Francisco,2015,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
726,DEAL0467,2017-05-31,2017,Concord,FIRM0627,Above,3700000.0,4,925000.0,undisclosed,Series A,USA,San Francisco,2014,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,3
727,DEAL0467,2017-05-31,2017,Concord,FIRM0627,Above,3700000.0,4,925000.0,Streamlined Ventures,Series A,USA,San Francisco,2015,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
728,DEAL0467,2017-05-31,2017,Concord,FIRM0627,Above,3700000.0,4,925000.0,Thibault Poutrel,Series A,USA,San Francisco,2015,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
729,DEAL0469,2017-06-06,2017,Court Innovations,FIRM0311,Above,3700000.0,4,925000.0,BELLE Michigan,Series A,USA,Michigan,2014,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,3
730,DEAL0469,2017-06-06,2017,Court Innovations,FIRM0311,Above,3700000.0,4,925000.0,Michigan Angel Fund,Series A,USA,Michigan,2010,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,7
731,DEAL0469,2017-06-06,2017,Court Innovations,FIRM0311,1800000,1800000.0,4,450000.0,Northern Michigan Angels,Series A,USA,Michigan,2014,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,3
732,DEAL0469,2017-06-06,2017,Court Innovations,FIRM0311,Above,1800000.0,4,450000.0,Samuel Zell & Robert H. Lurie Institute for Entrepreneurial Studies,Series A,USA,Michigan,2014,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,3
733,DEAL0470,2017-06-06,2017,Hire An Esquire,FIRM0169,1800000,1800000.0,1,1800000.0,undisclosed,Venture Capital,USA,New York,2011,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,6
734,DEAL0471,2017-06-12,2017,Assently,FIRM0151,1150000,1150000.0,1,1150000.0,undisclosed,Venture Capital,Sweden,Stockholm,1999,Legal Document Automation,Corporate,Contracts,NONE,NONE,0.0,0.0,Point Solution,18
735,DEAL0472,2017-06-12,2017,Exari Systems,FIRM0028,24000000,24000000.0,1,24000000.0,Wellington Financial,Debt Financing,Australia,Melbourne,2017,Legal Document Automation,Corporate,Contracts,Other Practice Tech,NONE,1.0,0.0,Integrated Solution,0
736,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,10500000,10500000.0,20,525000.0,500 Startups,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
737,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Arena Ventures,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
738,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Balance Ventures,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
739,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,BEENEXT,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
740,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Binary Capital,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
741,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Box group,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
742,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Brainchild,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
743,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Caffeinated Capital,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
744,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,First Round Capital,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
745,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Founders Fund,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
746,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,GGV Capital,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
747,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Green Oaks,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
748,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Greylock Partners,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
749,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Initialized Capital,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
750,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Jackson Square Ventures,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
751,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Liquid 2 Ventures,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
752,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,NEA,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
753,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Oriza Ventures,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
754,DEAL0473,2017-06-15,2017,Atrium LTS,FIRM0683,Above,10500000.0,20,525000.0,Palapa Ventures,Venture Capital,USA,San Francisco,2017,Legal Practice Management,Corporate,Workflow & PM,Contracts,NONE,1.0,0.0,Integrated Solution,0
